:START_ID,:END_ID,:TYPE
conf_birthday_KwiatkowskaPQU14,Marta Z. Kwiatkowska,WRITES
conf_birthday_KwiatkowskaPQU14,David Parker 0001,WRITES
conf_birthday_KwiatkowskaPQU14,Hongyang Qu 0001,WRITES
conf_birthday_KwiatkowskaPQU14,Mateusz Ujma,WRITES
conf_birthday_PeledS14,Doron A. Peled,WRITES
conf_birthday_PeledS14,Sven Schewe,WRITES
conf_cascon_MathesonMLNTT13,Marie Matheson,WRITES
conf_cascon_MathesonMLNTT13,Patrick Martin 0001,WRITES
conf_cascon_MathesonMLNTT13,Jimmy Lo,WRITES
conf_cascon_MathesonMLNTT13,Joanna Ng,WRITES
conf_cascon_MathesonMLNTT13,Daisy Tan,WRITES
conf_cascon_MathesonMLNTT13,Brian Thomson,WRITES
conf_cascon_Stroulia13,Eleni Stroulia,WRITES
conf_cascon_MartinC10,Douglas H. Martin,WRITES
conf_cascon_MartinC10,James R. Cordy,WRITES
conf_cascon_SimmondsBC10,Jocelyn Simmonds,WRITES
conf_cascon_SimmondsBC10,Shoham Ben-David,WRITES
conf_cascon_SimmondsBC10,Marsha Chechik,WRITES
conf_cascon_NgCCY10,Joanna W. Ng,WRITES
conf_cascon_NgCCY10,Mark H. Chignell,WRITES
conf_cascon_NgCCY10,James R. Cordy,WRITES
conf_cascon_NgCCY10,Yelena Yesha,WRITES
conf_cascon_Weber-JahnkeW10,Jens H. Weber-Jahnke,WRITES
conf_cascon_Weber-JahnkeW10,James B. Williams,WRITES
conf_cascon_YeYJ13,Chunyang Ye,WRITES
conf_cascon_YeYJ13,Young Yoon,WRITES
conf_cascon_YeYJ13,Hans-Arno Jacobsen,WRITES
conf_cascon_ChechikSLNSS13,Marsha Chechik,WRITES
conf_cascon_ChechikSLNSS13,Jocelyn Simmonds,WRITES
conf_cascon_ChechikSLNSS13,Sotirios Liaskos,WRITES
conf_cascon_ChechikSLNSS13,Shiva Nejati,WRITES
conf_cascon_ChechikSLNSS13,Mehrdad Sabetzadeh,WRITES
conf_cascon_ChechikSLNSS13,Rick Salay,WRITES
conf_cascon_XiaoZTNN10,Hua Xiao,WRITES
conf_cascon_XiaoZTNN10,Ying Zou,WRITES
conf_cascon_XiaoZTNN10,Ran Tang,WRITES
conf_cascon_XiaoZTNN10,Joanna Ng,WRITES
conf_cascon_XiaoZTNN10,Leho Nigul,WRITES
conf_cascon_UpadhyayaXZNL13,Bipin Upadhyaya,WRITES
conf_cascon_UpadhyayaXZNL13,Hua Xiao,WRITES
conf_cascon_UpadhyayaXZNL13,Ying Zou,WRITES
conf_cascon_UpadhyayaXZNL13,Joanna Ng,WRITES
conf_cascon_UpadhyayaXZNL13,Alex Lau,WRITES
conf_cascon_YuKCNL10,Erin Yu,WRITES
conf_cascon_YuKCNL10,Ryan Kealey,WRITES
conf_cascon_YuKCNL10,Mark H. Chignell,WRITES
conf_cascon_YuKCNL10,Joanna Ng,WRITES
conf_cascon_YuKCNL10,Jimmy Lo,WRITES
conf_cascon_NgCCY10b,Joanna W. Ng,WRITES
conf_cascon_NgCCY10b,Mark H. Chignell,WRITES
conf_cascon_NgCCY10b,James R. Cordy,WRITES
conf_cascon_NgCCY10b,Yelena Yesha,WRITES
conf_cascon_JoshiYOYLKAF10,Karuna P. Joshi,WRITES
conf_cascon_JoshiYOYLKAF10,Yelena Yesha,WRITES
conf_cascon_JoshiYOYLKAF10,A. Ant Ozok,WRITES
conf_cascon_JoshiYOYLKAF10,Yaacov Yesha,WRITES
conf_cascon_JoshiYOYLKAF10,Ashwini Lahane,WRITES
conf_cascon_JoshiYOYLKAF10,Hari Kalva,WRITES
conf_cascon_JoshiYOYLKAF10,Ankur Agarwal,WRITES
conf_cascon_JoshiYOYLKAF10,Borko Furht,WRITES
conf_cascon_Ng13,Joanna Ng,WRITES
conf_cascon_Stroulia10,Eleni Stroulia,WRITES
conf_cascon_StoreyGT10,Margaret-Anne D. Storey,WRITES
conf_cascon_StoreyGT10,Lars Grammel,WRITES
conf_cascon_StoreyGT10,Christoph Treude,WRITES
conf_cascon_SpenceM10,Ian Spence,WRITES
conf_cascon_SpenceM10,Elsa Marziali,WRITES
conf_cascon_NgCCY10a,Joanna W. Ng,WRITES
conf_cascon_NgCCY10a,Mark H. Chignell,WRITES
conf_cascon_NgCCY10a,James R. Cordy,WRITES
conf_cascon_NgCCY10a,Yelena Yesha,WRITES
conf_cascon_SamaviCT13,Reza Samavi,WRITES
conf_cascon_SamaviCT13,Mariano P. Consens,WRITES
conf_cascon_SamaviCT13,Thodoros Topaloglou,WRITES
conf_cascon_NgCCY10c,Joanna W. Ng,WRITES
conf_cascon_NgCCY10c,Mark H. Chignell,WRITES
conf_cascon_NgCCY10c,James R. Cordy,WRITES
conf_cascon_NgCCY10c,Yelena Yesha,WRITES
conf_cascon_GrammelS10,Lars Grammel,WRITES
conf_cascon_GrammelS10,Margaret-Anne D. Storey,WRITES
conf_cascon_YeJ10,Chunyang Ye,WRITES
conf_cascon_YeJ10,Hans-Arno Jacobsen,WRITES
conf_cascon_McGrenereLLL10,Joanna McGrenere,WRITES
conf_cascon_McGrenereLLL10,Jin Li,WRITES
conf_cascon_McGrenereLLL10,Jimmy Lo,WRITES
conf_cascon_McGrenereLLL10,Elena Litani,WRITES
conf_cascon_Ghajar-KhosraviHCSC13,Shadi Ghajar-Khosravi,WRITES
conf_cascon_Ghajar-KhosraviHCSC13,Louisa Holub,WRITES
conf_cascon_Ghajar-KhosraviHCSC13,David Canella,WRITES
conf_cascon_Ghajar-KhosraviHCSC13,William Sharpe,WRITES
conf_cascon_Ghajar-KhosraviHCSC13,Mark H. Chignell,WRITES
conf_cascon_MartinMLNTT10,Patrick Martin 0001,WRITES
conf_cascon_MartinMLNTT10,Marie Matheson,WRITES
conf_cascon_MartinMLNTT10,Jimmy Lo,WRITES
conf_cascon_MartinMLNTT10,Joanna Ng,WRITES
conf_cascon_MartinMLNTT10,Daisy Tan,WRITES
conf_cascon_MartinMLNTT10,Brian Thomson,WRITES
conf_lege_Castri05,Francesco di Castri,WRITES
conf_lege_HaleyTNTL05,Debra Trusso Haley,WRITES
conf_lege_HaleyTNTL05,Pete Thomas,WRITES
conf_lege_HaleyTNTL05,Bashar Nuseibeh,WRITES
conf_lege_HaleyTNTL05,Josie Taylor,WRITES
conf_lege_HaleyTNTL05,Paul Lefrere,WRITES
conf_lege_CapuanoGP05,Nicola Capuano,WRITES
conf_lege_CapuanoGP05,Matteo Gaeta,WRITES
conf_lege_CapuanoGP05,Laura Pappacena,WRITES
conf_lege_CapuanoGLOR05,Nicola Capuano,WRITES
conf_lege_CapuanoGLOR05,Angelo Gaeta,WRITES
conf_lege_CapuanoGLOR05,Giuseppe Laria,WRITES
conf_lege_CapuanoGLOR05,Francesco Orciuoli,WRITES
conf_lege_CapuanoGLOR05,Pierluigi Ritrovato,WRITES
conf_lege_GaetaRS05,Matteo Gaeta,WRITES
conf_lege_GaetaRS05,Pierluigi Ritrovato,WRITES
conf_lege_GaetaRS05,Saverio Salerno,WRITES
conf_lege_Clancey05,William J. Clancey,WRITES
conf_lege_Cerri05,Stefano A. Cerri,WRITES
conf_lege_FosterJK05,Ian T. Foster,WRITES
conf_lege_FosterJK05,Nicholas R. Jennings,WRITES
conf_lege_FosterJK05,Carl Kesselman,WRITES
conf_lege_BaniulisTA05,Kazys Baniulis,WRITES
conf_lege_BaniulisTA05,Bronius Tamulynas,WRITES
conf_lege_BaniulisTA05,Nerijus Aukstakalnis,WRITES
conf_lege_AllisonM05,Colin Allison,WRITES
conf_lege_AllisonM05,Rosa Michaelson,WRITES
conf_lege_AllisonRM05,Colin Allison,WRITES
conf_lege_AllisonRM05,Alan Ruddle,WRITES
conf_lege_AllisonRM05,Rosa Michaelson,WRITES
conf_lege_StefanuttiAH05,Luca Stefanutti,WRITES
conf_lege_StefanuttiAH05,Dietrich Albert,WRITES
conf_lege_StefanuttiAH05,Cord Hockemeyer,WRITES
conf_lege_StefanuttiAH05a,Luca Stefanutti,WRITES
conf_lege_StefanuttiAH05a,Dietrich Albert,WRITES
conf_lege_StefanuttiAH05a,Cord Hockemeyer,WRITES
conf_lege_GaetaCGOPR05,Matteo Gaeta,WRITES
conf_lege_GaetaCGOPR05,Nicola Capuano,WRITES
conf_lege_GaetaCGOPR05,Angelo Gaeta,WRITES
conf_lege_GaetaCGOPR05,Francesco Orciuoli,WRITES
conf_lege_GaetaCGOPR05,Laura Pappacena,WRITES
conf_lege_GaetaCGOPR05,Pierluigi Ritrovato,WRITES
conf_lege_OkamotoK05,Toshio Okamoto,WRITES
conf_lege_OkamotoK05,Mizue Kayama,WRITES
conf_lege_ReklaitisBO05,Vytautas Reklaitis,WRITES
conf_lege_ReklaitisBO05,Kazys Baniulis,WRITES
conf_lege_ReklaitisBO05,Toshio Okamoto,WRITES
conf_lege_Wulf05,Konrad Wulf,WRITES
conf_lege_BagnascoS05,Andrea Bagnasco,WRITES
conf_lege_BagnascoS05,Anna Marina Scapolla,WRITES
conf_lege_Michaelson05,Rosa Michaelson,WRITES
conf_lege_LemoissonCS05,Philippe Lemoisson,WRITES
conf_lege_LemoissonCS05,Stefano A. Cerri,WRITES
conf_lege_LemoissonCS05,Jean Sallantin,WRITES
conf_lege_JonquetEC05,Clement Jonquet,WRITES
conf_lege_JonquetEC05,Marc Eisenstadt,WRITES
conf_lege_JonquetEC05,Stefano A. Cerri,WRITES
conf_zum_Wills92,Alan Wills,WRITES
conf_zum_Rose92,Gordon A. Rose,WRITES
conf_zum_Lano92,Kevin Lano,WRITES
conf_zum_AlencarG92,Antonio J. Alencar,WRITES
conf_zum_AlencarG92,Joseph A. Goguen,WRITES
conf_zum_CusackR92,Elspeth Cusack,WRITES
conf_zum_CusackR92,G.-H. Bagherzadeh Rafsanjani,WRITES
conf_zum_MeiraC92,Silvio Romero de Lemos Meira,WRITES
conf_zum_MeiraC92,Ana Cavalcanti,WRITES
conf_zum_Whysall92,Peter John Whysall,WRITES
conf_cdb_KuijpersV00,Bart Kuijpers,WRITES
conf_cdb_KuijpersV00,Victor Vianu,WRITES
conf_cdb_Toman00,David Toman,WRITES
conf_cdb_KuperLP00,Gabriel M. Kuper,WRITES
conf_cdb_KuperLP00,Leonid Libkin,WRITES
conf_cdb_KuperLP00,Jan Paredaens,WRITES
conf_cdb_KuijpersG00,Bart Kuijpers,WRITES
conf_cdb_KuijpersG00,Dirk Van Gucht,WRITES
conf_cdb_BenediktL00a,Michael Benedikt,WRITES
conf_cdb_BenediktL00a,Leonid Libkin,WRITES
conf_cdb_Bussche00,Jan Van den Bussche,WRITES
conf_cdb_Revesz00a,Peter Z. Revesz,WRITES
conf_cdb_Wolper00,Pierre Wolper,WRITES
conf_cdb_Goldin00,Dina Q. Goldin,WRITES
conf_cdb_KuijpersKP00,Bart Kuijpers,WRITES
conf_cdb_KuijpersKP00,Gabriel M. Kuper,WRITES
conf_cdb_KuijpersKP00,Jan Paredaens,WRITES
conf_cdb_KuperS00,Gabriel M. Kuper,WRITES
conf_cdb_KuperS00,Michel Scholl,WRITES
conf_cdb_GyssensVG00,Marc Gyssens,WRITES
conf_cdb_GyssensVG00,Luc Vandeurzen,WRITES
conf_cdb_GyssensVG00,Dirk Van Gucht,WRITES
conf_cdb_BenediktL00,Michael Benedikt,WRITES
conf_cdb_BenediktL00,Leonid Libkin,WRITES
conf_cdb_Revesz00,Peter Z. Revesz,WRITES
conf_cdb_ChomickiL00,Jan Chomicki,WRITES
conf_cdb_ChomickiL00,Leonid Libkin,WRITES
conf_cdb_Ramaswamy00,Sridhar Ramaswamy,WRITES
conf_mww_IshibuchiY03,Hisao Ishibuchi,WRITES
conf_mww_IshibuchiY03,Takashi Yamamoto,WRITES
conf_mww_PaulsonT03,Patrick Paulson,WRITES
conf_mww_PaulsonT03,Aimilia Tzanavari,WRITES
conf_mww_Shen03,Qiang Shen,WRITES
conf_mww_Chen03,Yi-Ping Phoebe Chen,WRITES
conf_mww_Rossiter03,Jonathan Rossiter,WRITES
conf_mww_Cao03,Tru H. Cao,WRITES
conf_mww_LaurentMB03,Anne Laurent,WRITES
conf_mww_LaurentMB03,Christophe Marsala,WRITES
conf_mww_LaurentMB03,Bernadette Bouchon-Meunier,WRITES
conf_mww_Lawry03,Jonathan Lawry,WRITES
conf_balt_Freivalds91,Rusins Freivalds,WRITES
conf_balt_BorzovsKM91,Juris Borzovs,WRITES
conf_balt_BorzovsKM91,Audris Kalnins,WRITES
conf_balt_BorzovsKM91,Inga Medvedis,WRITES
conf_balt_Auguston91,Mikhail Auguston,WRITES
conf_balt_MintsST91,Grigori Mints,WRITES
conf_balt_MintsST91,Jan M. Smith,WRITES
conf_balt_MintsST91,Enn Tyugu,WRITES
conf_balt_Tammet91,Tanel Tammet,WRITES
conf_balt_Pliuskevicius91,Regimantas Pliuskevicius,WRITES
conf_balt_AuzinsBBCK91,Andrejs J. Auzins,WRITES
conf_balt_AuzinsBBCK91,Janis Barzdins,WRITES
conf_balt_AuzinsBBCK91,Janis Bicevskis,WRITES
conf_balt_AuzinsBBCK91,Karlis Cerans,WRITES
conf_balt_AuzinsBBCK91,Audris Kalnins,WRITES
conf_balt_Freivalds91a,Rusins Freivalds,WRITES
conf_balt_MintsT91,Grigori Mints,WRITES
conf_balt_MintsT91,Enn Tyugu,WRITES
conf_balt_FreivaldsBP91,Rusins Freivalds,WRITES
conf_balt_FreivaldsBP91,Janis Barzdins,WRITES
conf_balt_FreivaldsBP91,Karlis Podnieks,WRITES
conf_balt_Barzdins91,Guntis Barzdins,WRITES
conf_balt_Brazma91,Alvis Brazma,WRITES
conf_balt_Gecas91,Kastytis Gecas,WRITES
conf_balt_Pranevitchius91,Henrikas Pranevitchius,WRITES
conf_balt_Kinber91,Efim B. Kinber,WRITES
conf_balt_MeristeP91,Merik Meriste,WRITES
conf_balt_MeristeP91,Jaan Penjam,WRITES
conf_cost_RughettiSPCQ15,Diego Rughetti,WRITES
conf_cost_RughettiSPCQ15,Pierangelo di Sanzo,WRITES
conf_cost_RughettiSPCQ15,Alessandro Pellegrini 0001,WRITES
conf_cost_RughettiSPCQ15,Bruno Ciciani,WRITES
conf_cost_RughettiSPCQ15,Francesco Quaglia,WRITES
conf_cost_Dalianis14,Hercules Dalianis,WRITES
conf_cost_Starc12,Iztok Starc,WRITES
conf_cost_WilliamsF12,Idongesit Williams,WRITES
conf_cost_WilliamsF12,Morten Falch,WRITES
conf_cost_DziumaFK15,Dmytro Dziuma,WRITES
conf_cost_DziumaFK15,Panagiota Fatourou,WRITES
conf_cost_DziumaFK15,Eleni Kanellou,WRITES
conf_cost_Hadjiantonis12,Antonis M. Hadjiantonis,WRITES
conf_cost_VerbruggeOCWT12,Sofie Verbrugge,WRITES
conf_cost_VerbruggeOCWT12,Jan Van Ooteghem,WRITES
conf_cost_VerbruggeOCWT12,Koen Casier,WRITES
conf_cost_VerbruggeOCWT12,Marlies Van der Wee,WRITES
conf_cost_VerbruggeOCWT12,Mathieu Tahon,WRITES
conf_cost_VannieuwenborgKLOV12,Frederic Vannieuwenborg,WRITES
conf_cost_VannieuwenborgKLOV12,Zviad Kirtava,WRITES
conf_cost_VannieuwenborgKLOV12,Lambros Lambrinos,WRITES
conf_cost_VannieuwenborgKLOV12,Jan Van Ooteghem,WRITES
conf_cost_VannieuwenborgKLOV12,Sofie Verbrugge,WRITES
conf_cost_WosinskaCDKLLLMMPPSST09,Lena Wosinska,WRITES
conf_cost_WosinskaCDKLLLMMPPSST09,Didier Colle,WRITES
conf_cost_WosinskaCDKLLLMMPPSST09,Piet Demeester,WRITES
conf_cost_WosinskaCDKLLLMMPPSST09,Kostas Katrinis,WRITES
conf_cost_WosinskaCDKLLLMMPPSST09,Marko Lackovic,WRITES
conf_cost_WosinskaCDKLLLMMPPSST09,Ozren Lapcevic,WRITES
conf_cost_WosinskaCDKLLLMMPPSST09,Ilse Lievens,WRITES
conf_cost_WosinskaCDKLLLMMPPSST09,George Markidis,WRITES
conf_cost_WosinskaCDKLLLMMPPSST09,Branko Mikac,WRITES
conf_cost_WosinskaCDKLLLMMPPSST09,Mario Pickavet,WRITES
conf_cost_WosinskaCDKLLLMMPPSST09,Bart Puype,WRITES
conf_cost_WosinskaCDKLLLMMPPSST09,Nina Skorin-Kapov,WRITES
conf_cost_WosinskaCDKLLLMMPPSST09,Dimitri Staessens,WRITES
conf_cost_WosinskaCDKLLLMMPPSST09,Anna Tzanakaki,WRITES
conf_cost_Sapio12,Bartolomeo Sapio,WRITES
conf_cost_FafaliosT14,Pavlos Fafalios,WRITES
conf_cost_FafaliosT14,Yannis Tzitzikas,WRITES
conf_cost_FelberFGHN15,Pascal Felber,WRITES
conf_cost_FelberFGHN15,Christof Fetzer,WRITES
conf_cost_FelberFGHN15,Vincent Gramoli,WRITES
conf_cost_FelberFGHN15,Derin Harmanci,WRITES
conf_cost_FelberFGHN15,Martin Nowack,WRITES
conf_cost_HechtS12,Fabio Victora Hecht,WRITES
conf_cost_HechtS12,Burkhard Stiller,WRITES
conf_cost_WaldburgerS12,Martin Waldburger,WRITES
conf_cost_WaldburgerS12,Burkhard Stiller,WRITES
conf_cost_TomkosS09,Ioannis Tomkos,WRITES
conf_cost_TomkosS09,Maria Spyropoulou,WRITES
conf_cost_HendlerS15,Danny Hendler,WRITES
conf_cost_HendlerS15,Adi Suissa-Peleg,WRITES
conf_cost_PaltoglouG14,Georgios Paltoglou,WRITES
conf_cost_PaltoglouG14,Anastasia Giachanou,WRITES
conf_cost_Falch12,Morten Falch,WRITES
conf_cost_Tuffin12,Bruno Tuffin,WRITES
conf_cost_BeckersDFJKKPS14,Thomas Beckers,WRITES
conf_cost_BeckersDFJKKPS14,Sebastian Dungs,WRITES
conf_cost_BeckersDFJKKPS14,Norbert Fuhr,WRITES
conf_cost_BeckersDFJKKPS14,Matthias Jordan,WRITES
conf_cost_BeckersDFJKKPS14,Georgios Kontokotsios,WRITES
conf_cost_BeckersDFJKKPS14,Sascha Kriewel,WRITES
conf_cost_BeckersDFJKKPS14,Yiannis Paraskeuopoulos,WRITES
conf_cost_BeckersDFJKKPS14,Michail Salampasis,WRITES
conf_cost_MilisKH12,George M. Milis,WRITES
conf_cost_MilisKH12,Elias Kyriakides,WRITES
conf_cost_MilisKH12,Antonis M. Hadjiantonis,WRITES
conf_cost_AttiyaF15,Hagit Attiya,WRITES
conf_cost_AttiyaF15,Panagiota Fatourou,WRITES
conf_cost_OsipovSTSSS14,Gennady Osipov,WRITES
conf_cost_OsipovSTSSS14,Ivan Smirnov,WRITES
conf_cost_OsipovSTSSS14,Ilya Tikhomirov,WRITES
conf_cost_OsipovSTSSS14,Ilya Sochenkov,WRITES
conf_cost_OsipovSTSSS14,Artem Shelmanov,WRITES
conf_cost_OsipovSTSSS14,Alexander Shvets,WRITES
conf_cost_Hadjiantonis12b,Antonis M. Hadjiantonis,WRITES
conf_cost_Falch12a,Morten Falch,WRITES
conf_cost_PalmieriPR15,Roberto Palmieri,WRITES
conf_cost_PalmieriPR15,Sebastiano Peluso,WRITES
conf_cost_PalmieriPR15,Binoy Ravindran,WRITES
conf_cost_LupuSH14,Mihai Lupu,WRITES
conf_cost_LupuSH14,Michail Salampasis,WRITES
conf_cost_LupuSH14,Allan Hanbury,WRITES
conf_cost_VassilakakiGJH14,Evgenia Vassilakaki,WRITES
conf_cost_VassilakakiGJH14,Emmanouel Garoufallou,WRITES
conf_cost_VassilakakiGJH14,Frances C. Johnson,WRITES
conf_cost_VassilakakiGJH14,Richard J. Hartley,WRITES
conf_cost_BushkovG15,Victor Bushkov,WRITES
conf_cost_BushkovG15,Rachid Guerraoui,WRITES
conf_cost_VrochidisMK14,Stefanos Vrochidis,WRITES
conf_cost_VrochidisMK14,Anastasia Moumtzidou,WRITES
conf_cost_VrochidisMK14,Ioannis Kompatsiaris,WRITES
conf_cost_Tait14,John Tait,WRITES
conf_cost_KobusKW15,Tadeusz Kobus,WRITES
conf_cost_KobusKW15,Maciej Kokocinski,WRITES
conf_cost_KobusKW15,Pawel T. Wojciechowski,WRITES
conf_cost_AttiyaGM15,Hagit Attiya,WRITES
conf_cost_AttiyaGM15,Vincent Gramoli,WRITES
conf_cost_AttiyaGM15,Alessia Milani,WRITES
conf_cost_Shwarts-Asher12,Daphna Shwarts-Asher,WRITES
conf_cost_Hadjiantonis12a,Antonis M. Hadjiantonis,WRITES
conf_cost_El-GorashiE09,Taisir E. H. El-Gorashi,WRITES
conf_cost_El-GorashiE09,Jaafar M. H. Elmirghani,WRITES
conf_cost_GomezM14,Juan-Carlos Gomez,WRITES
conf_cost_GomezM14,Marie-Francine Moens,WRITES
conf_cost_StarcT12,Iztok Starc,WRITES
conf_cost_StarcT12,Denis Trcek,WRITES
conf_cost_YalcinU15,Gulay Yalcin,WRITES
conf_cost_YalcinU15,Osman S. Unsal,WRITES
conf_cost_KeidarP15,Idit Keidar,WRITES
conf_cost_KeidarP15,Dmitri Perelman,WRITES
conf_cost_FatourouIKK15,Panagiota Fatourou,WRITES
conf_cost_FatourouIKK15,Mykhailo Iaremko,WRITES
conf_cost_FatourouIKK15,Eleni Kanellou,WRITES
conf_cost_FatourouIKK15,Eleftherios Kosmas,WRITES
conf_cost_Lambrinos12,Lambros Lambrinos,WRITES
conf_cost_AttiyaHKR15,Hagit Attiya,WRITES
conf_cost_AttiyaHKR15,Sandeep Hans,WRITES
conf_cost_AttiyaHKR15,Petr Kuznetsov,WRITES
conf_cost_AttiyaHKR15,Srivatsan Ravi,WRITES
conf_cost_HarveyC14,Morgan Harvey,WRITES
conf_cost_HarveyC14,Fabio Crestani,WRITES
conf_cost_RosenkranzAT09,Werner Rosenkranz,WRITES
conf_cost_RosenkranzAT09,Slavisa Aleksic,WRITES
conf_cost_RosenkranzAT09,Torger Tokle,WRITES
conf_cost_AvniDK15,Hillel Avni,WRITES
conf_cost_AvniDK15,Shlomi Dolev,WRITES
conf_cost_AvniDK15,Eleftherios Kosmas,WRITES
conf_cost_SpearRLV15,Michael F. Spear,WRITES
conf_cost_SpearRLV15,Wenjia Ruan,WRITES
conf_cost_SpearRLV15,Yujie Liu,WRITES
conf_cost_SpearRLV15,Trilok Vyas,WRITES
conf_swb_YoshihamaENMMM07,Sachiko Yoshihama,WRITES
conf_swb_YoshihamaENMMM07,Tim Ebringer,WRITES
conf_swb_YoshihamaENMMM07,Megumi Nakamura,WRITES
conf_swb_YoshihamaENMMM07,Seiji Munetoh,WRITES
conf_swb_YoshihamaENMMM07,Takuya Mishina,WRITES
conf_swb_YoshihamaENMMM07,Hiroshi Maruyama,WRITES
conf_swb_Cardoso07,Jorge S. Cardoso,WRITES
conf_swb_BarbirHBHM07,Abbie Barbir,WRITES
conf_swb_BarbirHBHM07,Chris Hobbs,WRITES
conf_swb_BarbirHBHM07,Elisa Bertino,WRITES
conf_swb_BarbirHBHM07,Frederick Hirsch,WRITES
conf_swb_BarbirHBHM07,Lorenzo Martino,WRITES
conf_swb_BaresiN07,Luciano Baresi,WRITES
conf_swb_BaresiN07,Elisabetta Di Nitto,WRITES
conf_swb_SimperlS08,Elena Paslaru Bontas Simperl,WRITES
conf_swb_SimperlS08,York Sure,WRITES
conf_swb_Stephens07,Susie Stephens,WRITES
conf_swb_DzborM08,Martin Dzbor,WRITES
conf_swb_DzborM08,Enrico Motta,WRITES
conf_swb_AalstP07,Wil M. P. van der Aalst,WRITES
conf_swb_AalstP07,Maja Pesic,WRITES
conf_swb_GhezziG07,Carlo Ghezzi,WRITES
conf_swb_GhezziG07,Sam Guinea,WRITES
conf_swb_ClaroAH06,Daniela Barreiro Claro,WRITES
conf_swb_ClaroAH06,Patrick Albers,WRITES
conf_swb_ClaroAH06,Jin-Kao Hao,WRITES
conf_swb_Hepp08,Martin Hepp,WRITES
conf_swb_LohmannMH07,Marc Lohmann,WRITES
conf_swb_LohmannMH07,Leonardo Mariani,WRITES
conf_swb_LohmannMH07,Reiko Heckel,WRITES
conf_swb_HodgsonA06,Ralph Hodgson,WRITES
conf_swb_HodgsonA06,Dean Allemang,WRITES
conf_swb_BultanFS07,Tevfik Bultan,WRITES
conf_swb_BultanFS07,Xiang Fu,WRITES
conf_swb_BultanFS07,Jianwen Su,WRITES
conf_swb_PattersonMCD07,Richard Scott Patterson,WRITES
conf_swb_PattersonMCD07,John A. Miller,WRITES
conf_swb_PattersonMCD07,Jorge S. Cardoso,WRITES
conf_swb_PattersonMCD07,Mike Davis,WRITES
conf_swb_Cardoso06,Jorge S. Cardoso,WRITES
conf_swb_WaterfeldWH08,Walter Waterfeld,WRITES
conf_swb_WaterfeldWH08,Moritz Weiten,WRITES
conf_swb_WaterfeldWH08,Peter Haase 0001,WRITES
conf_swb_CardosoLH07,Jorge S. Cardoso,WRITES
conf_swb_CardosoLH07,Miltiadis D. Lytras,WRITES
conf_swb_CardosoLH07,Martin Hepp,WRITES
conf_swb_PentaBEMC07,Massimiliano Di Penta,WRITES
conf_swb_PentaBEMC07,Marcello Bruno,WRITES
conf_swb_PentaBEMC07,Gianpiero Esposito,WRITES
conf_swb_PentaBEMC07,Valentina Mazza,WRITES
conf_swb_PentaBEMC07,Gerardo Canfora,WRITES
conf_swb_Nagarajan06,Meenakshi Nagarajan,WRITES
conf_swb_ChaudharyLS06,Sanjay Chaudhary,WRITES
conf_swb_ChaudharyLS06,Zakir Laliwala,WRITES
conf_swb_ChaudharyLS06,Vikram Sorathia,WRITES
conf_swb_ZarembaKMM06,Michal Zaremba,WRITES
conf_swb_ZarembaKMM06,Mick Kerrigan,WRITES
conf_swb_ZarembaKMM06,Adrian Mocan,WRITES
conf_swb_ZarembaKMM06,Matthew Moran,WRITES
conf_swb_SahooS06,Satya Sanket Sahoo,WRITES
conf_swb_SahooS06,Amit P. Sheth,WRITES
conf_swb_Syeda-MahmoodGAI06,Tanveer Fathima Syeda-Mahmood,WRITES
conf_swb_Syeda-MahmoodGAI06,Richard Goodwin,WRITES
conf_swb_Syeda-MahmoodGAI06,Rama Akkiraju,WRITES
conf_swb_Syeda-MahmoodGAI06,Anca-Andreea Ivan,WRITES
conf_swb_SolankiCZ06,Monika Solanki,WRITES
conf_swb_SolankiCZ06,Antonio Cau,WRITES
conf_swb_SolankiCZ06,Hussein Zedan,WRITES
conf_swb_HeymansMAMSPMFKKSSFHWK08,Stijn Heymans,WRITES
conf_swb_HeymansMAMSPMFKKSSFHWK08,Li Ma,WRITES
conf_swb_HeymansMAMSPMFKKSSFHWK08,Darko Anicic,WRITES
conf_swb_HeymansMAMSPMFKKSSFHWK08,Zhilei Ma,WRITES
conf_swb_HeymansMAMSPMFKKSSFHWK08,Nathalie Steinmetz,WRITES
conf_swb_HeymansMAMSPMFKKSSFHWK08,Yue Pan,WRITES
conf_swb_HeymansMAMSPMFKKSSFHWK08,Jing Mei,WRITES
conf_swb_HeymansMAMSPMFKKSSFHWK08,Achille Fokoue,WRITES
conf_swb_HeymansMAMSPMFKKSSFHWK08,Aditya Kalyanpur,WRITES
conf_swb_HeymansMAMSPMFKKSSFHWK08,Aaron Kershenbaum,WRITES
conf_swb_HeymansMAMSPMFKKSSFHWK08,Edith Schonberg,WRITES
conf_swb_HeymansMAMSPMFKKSSFHWK08,Kavitha Srinivas,WRITES
conf_swb_HeymansMAMSPMFKKSSFHWK08,Cristina Feier,WRITES
conf_swb_HeymansMAMSPMFKKSSFHWK08,Graham Hench,WRITES
conf_swb_HeymansMAMSPMFKKSSFHWK08,Branimir Wetzstein,WRITES
conf_swb_HeymansMAMSPMFKKSSFHWK08,Uwe Keller,WRITES
conf_swb_LeenheerM08,Pieter De Leenheer,WRITES
conf_swb_LeenheerM08,Tom Mens,WRITES
conf_swb_CovaFV07,Marco Cova,WRITES
