name:ID,:LABEL
William Burns,author
Takehito Utsuro,author
Rolf Wanka,author
Pierre Geurts,author
David L. Spooner,author
Jozef Kotus,author
Arijit Khan,author
Alexis Kirke,author
Toshiyuki Hanazawa,author
Arun Kumar Sharma,author
Liming Zhu,author
Lukas Esterle,author
Yu Zhang,author
Nikolas Herbst,author
Miguel Malheiros,author
Michael E. Fagan,author
John Kluza,author
Allen R. Stubberud,author
Franco Zambonelli,author
Bernhard Turban,author
Zhijun Yin,author
Yaoxue Zhang,author
Andreas Thalhammer 0001,author
Miran Mirza,author
Emiliano Ricciardi,author
Mayank Vatsa,author
Rahul N. Advani,author
Michael Winkley,author
Reinhold Heckmann,author
Werner Lehfeldt,author
Robert M. Patton,author
Wolfgang Benn,author
Stefan Conrad 0001,author
Matthew Purver,author
Paul Lefrere,author
Mizue Kayama,author
Zviad Kirtava,author
Valentina Mazza,author
Khaled Mahbub,author
Younis Hijazi,author
Cornelia Auer,author
Matthew Richardson,author
Annalisa Appice,author
Tero Harju,author
Eelco Rommes,author
Stephen-John Craig,author
Sergey P. Kulik,author
Thomas B. Malone,author
Rajeev Alur,author
Jan Wolenski,author
Eugene Mills,author
Morio Yoshida,author
Aleksandar Milosavikevic,author
Huimin Wang,author
Feng Li,author
Micha Haas,author
Matthias Jarke,author
Francesca Toni,author
Michael E. Caspersen,author
Radboud Winkels,author
Siani Pearson,author
Sorin M. Iacob,author
Frank Piessens,author
Nicolas Guelfi,author
Matthias Fruth,author
Bernardo Cuenca Grau,author
Mario Mezzanzanica,author
Giovanni Pezzulo,author
Guisseppi A. Forgionne,author
Eoin Whelan,author
Beata Zielosko,author
Lynda Hardman,author
Raul Valverde,author
Oliver Hellwig,author
Kristof D'hanens,author
Elettra Cappadozzi,author
Mario Piattini,author
Minos N. Garofalakis,author
Jelle van der Ster,author
Paul Taele,author
Shubhashis Gangopadhyay,author
Sandra Matz,author
Kazimierz Subieta,author
Wojciech Waloszek,author
F. Baronti,author
Avideh Zakhor,author
Bastian Leibe,author
Shaogang Gong,author
Luca Di Gaspero,author
Ian Wilks,author
Daniel Bonevac,author
Jan Erik Solem,author
Yoriko Inada,author
Philip S. Beran,author
Daniel Abril,author
Michael Jonas,author
Toshiharu Sugawara,author
Jerzy W. Grzymala-Busse,author
Yu-Hao Chuang,author
R. Selvarani,author
Jude W. Shavlik,author
Neal Richter,author
Barbara Hammer,author
Ryszard Kowalczyk,author
Takao Hagiwara,author
Stefan Wermter,author
Haeng-Kon Kim,author
Bertrand L. Jaber,author
Qing Ling,author
Tomoharu Nakashima,author
Miroslav Kvassay,author
N. Karthikeyani Visalakshi,author
Yves Lepage,author
Rana Forsati,author
Gianfranco Valastro,author
Chao Yu,author
Masumi Ishikawa,author
Jonathan Le Roux,author
Satoshi Takahashi,author
Salvatore Marano,author
Tek Ming Ng,author
Tin C. Truong,author
Min Chee Choy,author
Leo Mrsic,author
Saoudi Kamel,author
Cathy W. S. Chen,author
Bing-Kun Xie,author
Arputharaj Kannan,author
Kostas D. Karatzas,author
Sonia Cafieri,author
Nitesh K Bharadwaj,author
William J. Christmas,author
Sundarapandian Vaidyanathan,author
Jacques Teghem,author
Jacek Kucharski,author
Nandini Mukherjee,author
Amlan Ganguly,author
Sasitorn Kaewman,author
Yanxiong Li,author
Xia Xie,author
Danijel Korzinek,author
Michael T. Wishart,author
Nikola Kasabov,author
Anastasios D. Doulamis,author
Nima Hatami,author
Bouziane Beldjilali,author
Ratna Babu Chinnam,author
Sundarapandian Vaidyanathan,author
Piotr Kulczycki,author
Alejandro Sobrino,author
Dimitar Filev,author
Nikolaos F. Matsatsinis,author
Abdesselem Boulkroune,author
Masahiro Inuiguchi,author
Piero P. Bonissone,author
Veronica Sanz,author
Lorrie Faith Cranor,author
Kent E. Seamons,author
Robert J. Elder,author
Robinson E. Pino,author
Marica Manisera,author
Robert Hable,author
Isabella Morlini,author
Penelope Avagianou,author
Silvia Serino,author
Maryam Majedi,author
Mohammad Y. Allaho,author
Jon G. Rokne,author
Fabian Abel,author
Alexander Reiterer,author
Diana Wierzbicka,author
Jacek Salach,author
Wojciech Bieniecki,author
Bartlomiej Placzek,author
Wang Lu,author
Mrinalini Shah,author
Yvo Desmedt,author
Tor Helleseth,author
Carlisle Adams,author
Carlisle Adams,author
Caroline Fontaine,author
Robert Blakley,author
Alex Biryukov,author
Darrel Hankerson,author
David Brumley,author
Hyo-Jick Choi,author
Robin Schoen,author
Pablo A. Iglesias,author
Matt Nelson,author
Christopher James Coakley,author
Paolo Remagnino,author
Thomas Welch,author
Anton Chuvakin,author
Patrick D. Howard,author
Nidal Nasser,author
Stefano Lonardi,author
Lothar Thiele,author
Hesham El-Rewini,author
Chris Toumazou,author
Yukio Hasegawa,author
Michael Kaplan,author
Valeriu Beiu,author
Michael Jentsch,author
R. Paul Wiegand,author
Satoshi Kobayashi,author
Gian Zarri,author
Alexander Zelikovsky,author
George F. Corliss,author
Hubertus Th. Jongen,author
Rainer E. Burkard,author
John E. Mitchell 0001,author
Yushan Zhu,author
Adam N. Letchford,author
Ha Duyen Trung,author
Ralph Spencer Poore,author
Loren Schwiebert,author
Vojislav B. Misic,author
Ken M. Shaurette,author
K. Narayanaswamy,author
Gregg Tabot,author
Marek Chrobak,author
Jakub Truszkowski,author
RezaulA. Chowdhury,author
Marek Chrobak,author
Giuseppe F. Italiano,author
Yuriy Taranovych,author
Natalie Lee-San Pang,author
Hokyoung Ryu,author
Eugene Ustinov,author
Henry Lin,author
Han Wensink,author
Austin Troy,author
Duane Waliser,author
Budhendra Bhaduri,author
Niels Skou,author
Jian Chen,author
Lisa Friedland,author
Eric Pacuit,author
Ville Kolehmainen,author
Paul E. Smaldino,author
Ido Guy,author
Sadaaki Miyamoto,author
Amit K. Agrawal,author
Bo Zheng,author
Hans-Wolfgang Loidl,author
Taghi M. Khoshgoftaar,author
Shashi Shekhar,author
Weiyi Meng,author
Wenyi Zhao,author
Peter J. Denning,author
Minh X. Nguyen,author
San-Yih Hwang,author
Jim Duggan,author
Shervin Shirmohammadi,author
Wayne Robbins,author
Anthony Vetro,author
Hari Kalva,author
Christoph Busch,author
Kye-Hyeon Kim,author
Andrzej Drygajlo,author
Sung Won Park,author
Philippe Laublet,author
Martin Peterson,author
Cecilia M. Procopiuc,author
Giuseppe Santucci,author
Donghui Zhang,author
Giorgio Ghelli,author
Reynold Cheng,author
Wil M. P. van der Aalst,author
Frank Wm. Tompa,author
Jinyan Li,author
Daniel C. Russler,author
Jonathan L. F. King,author
Jordi Bascompte,author
Norikazu Suzuki,author
William H. K. Lee,author
Anil K. Seth,author
Jacques Cohen,author
Paul Brillant Feuto Njonko,author
Georgios Kontonatsios,author
Marie-Francine Moens,author
Wei-Tsa Kao,author
Gunter Schlageter,author
Catherine Plaisant,author
Hock Chuan Chan,author
Yukiko Inoue,author
Young-Gul Kim,author
Dov M. Gabbay,author
Howard Straubing,author
Alexander Krassovitskiy,author
Mohammad Owrang Ojaboni,author
Philippe Fuchs,author
Richard Vdovjak,author
Kristin Walker,author
Giulio Giunta,author
Sebastian Nordhoff,author
Vladimir Geroimenko,author
Paddy Mallon,author
Hyonho Chun,author
Robert A. van de Geijn,author
Curtis Franks,author
Bastian Leibe,author
Luca Bogoni,author
Shaw-Hwa Lo,author
Deryle W. Lonsdale,author
Mathieu Acher,author
Axel Herold,author
Daryn Ramsden,author
Tadej Stajner,author
David Eppstein,author
Bernhard Vogel,author
Lothar Krempel,author
Ralph L. Rose,author
Steffen Gruber,author
Sue Ellen Wright,author
Paul Ekblom,author
Han Zhao,author
Craig Mattocks,author
Shivani Puri,author
Jianbo Yuan,author
Arthur H. M. ter Hofstede,author
Thomas Schweizer,author
Matthew Hurst,author
Wang-Chien Lee,author
Goetz Graefe,author
Emil Praun,author
Michael Borth,author
Devis Bianchini,author
Riccardo Torlone,author
Giuseppina Cretella,author
Steffen Becker,author
Holger Giese,author
Zicheng Liao,author
Susan A. Murphy,author
Charalabos Ioannidis,author
Julie Prescott,author
Fajar J. Ekaputra,author
George Karypis,author
Gian Luigi Ferrari,author
Rudolf Bayer,author
Bo Bernhardsson,author
Guy M. Lohman,author
Ivan Seskar,author
Marat S. Mukhametzhanov,author
Christos K. Volos,author
Alan J. Dix,author
Peter Kreyssig,author
Alexander Felfernig,author
Surya Nepal,author
Fumiko Yoshikawa,author
Hisashi Fukuda,author
Frank Pallas,author
Andreas Friesen,author
Zhe Gan,author
John Beieler,author
Bhaskar D. Kulkarni,author
A. Ant Ozok,author
Chris Hobbs,author
Hoifung Poon,author
Ansley Post,author
N. W. Keesmaat,author
Ivan Bratko,author
Eran Yahav,author
Helmut Seidl,author
Subhash Khot,author
Grigoris Antoniou,author
Greg Restall,author
Juliana Restrepo,author
Zhenyu Jin,author
Sulei Li,author
Bernhard Ofner,author
Michael Auer,author
Christopher G. Healey,author
Mohammad Havaei,author
Piotr Zuraniewski,author
Irina Radchenko,author
Alex Ringenbach,author
Christian Toinard,author
Michael Johnson,author
Tanja Hartmann,author
Patrick Grim,author
Jon G. Rokne,author
Mariofanna G. Milanova,author
Daniela Giordano,author
James M. Hymann,author
Robert Speer,author
Yohei Murakami,author
Rainer Malaka,author
Theresa A. Pardo,author
Osamu Watanabe 0001,author
Jean-Marie Beaulieu,author
Joseph J. LaViola Jr.,author
Randy J. Pagulayan,author
Jo Reid,author
Pawel Markowski,author
Giulio Fontana,author
Lambros Makris,author
Andrew L. Feller,author
Rem W. Collier,author
Josef Sivic,author
Francesco Palmieri,author
Nalini K. Ratha,author
Katja Hofmann,author
Thomas Richardson,author
Gabriel Dragffy,author
Friedrich Otto,author
Stefano Berretti,author
Yves Dubromelle,author
Kyandoghere Kyamakya,author
Alexandros Lazaridis,author
Giulia Bruno,author
Christos Sotiriou,author
Pheng-Ann Heng,author
Mohamad Nadim Adi,author
Alexandra Grancharova,author
Sanja Petrovic,author
Jan Tordoir,author
Naohiro Matsumura,author
Ioannis Kompatsiaris,author
Wallace Kit-Sang Tang,author
Ping-Feng Pai,author
Tokuro Matsuo,author
Francisco Villarreal,author
Hisao Ishibuchi,author
Jonathan Amezcua,author
Takashi Morie,author
Vladimir Samoilov,author
Nor Haniza Sarmin,author
Jan Rauch,author
M. Sujatha,author
Tatsuhiko Kagehiro,author
Gavin Shaw,author
Aleksandra Panova,author
Tarak Gandhi,author
Jan Nikodem,author
Athanasios Mouchtaris,author
Donald Davendra,author
Herwig Unger,author
Chaitanya Sankavaram,author
Akinori Abe,author
Cheng-Shun Fang,author
Bart Baesens,author
K. Anand,author
Yew-Soon Ong,author
Philippe Dessante,author
Ming Jian Zuo,author
Nicholas R. Jennings,author
Amirreza Tahamtan,author
Federica Bisio,author
Hideyasu Sasaki,author
Sundarapandian Vaidyanathan,author
Martin Pelikan,author
Arturo de la Escalera,author
Jonathan Amezcua,author
Rick Brouwer,author
Dong-Sheng Jeng,author
Samee Ullah Khan,author
Cleopatra Veloutsou,author
Kin Keung Lai,author
Shi-Jim Yen,author
Kuldip Singh Sangwan,author
Hao Xia,author
Ramesh Karri,author
Claire Le Goues,author
Peng Liu 0005,author
Xinming Ou,author
Steve E. Hutchinson,author
Francesca Solmi,author
Julia Schiffner,author
Pascale Kuntz,author
Aimee L. Alphonso,author
Evelyn J. S. Hovenga,author
Zitong Sheng,author
Kei Hoshi,author
Pierre Dumouchel,author
Laura Carelli,author
Lorenzo Priano,author
Calvin C. Elgot,author
Pang-Ning Tan,author
Shah Mahmood,author
Christine Moser,author
Oliver Hoffmann 0002,author
Ugo A. Buy,author
Chun Liu,author
Anne Schauss,author
Jerzy Blaszczynski,author
Klaus-Dieter Althoff,author
Cecilia Katzeff,author
Daniel Spreng,author
Adam Owczarkowski,author
Piotr Kulczycki,author
Yutaka Hata,author
Tho T. Quan,author
Bartosz Minorowicz,author
Maryam Nasiri,author
Jin-Tsong Jeng,author
Alexander Kruppa,author
Carlisle Adams,author
Adam J. Lee,author
Chris C. N. Chu,author
Vincenzo Bonifaci,author
Emily B. Fox,author
Albert Y. Zomaya,author
David M. Blei,author
Ossama Younis,author
Jeffrey S. Salowe,author
Anderson Ramos,author
Harry Chen,author
Ahmad-Reza Sadeghi,author
Robert Braun,author
Paul A. Fishwick,author
Doron Rotem,author
Patrick Coquillard,author
Bonnie A. Goins,author
Tanja Lange 0001,author
H. Dieter Rombach,author
Amanda J. C. Sharkey,author
Gil Kalai,author
Johan Feenstra,author
Hans-Georg Beyer,author
Gilles Kassel,author
Harold P. Benson,author
Hercules Vladimirou,author
Masashi Sugiyama,author
Fernanda C. A. Campos,author
Sofia Stamou,author
William Stackpole,author
Per Thorsheim,author
Gerry Leavey,author
Glenn Cater,author
Daniel Schall 0001,author
Matthew Sorell,author
Stefan Rybacki,author
Richard Courtemanche,author
Hermann Cuntz,author
Herman J. Haverkort,author
Lidong Wu,author
Robert Krauthgamer,author
Luca Castelli Aleardi,author
Mihai Patrascu,author
Abraham Flaxman,author
Dominik Scheder,author
Costas Busch,author
Atri Rudra,author
Adam R. Klivans,author
Neal E. Young,author
Takashi Washio,author
Peter Kunath,author
Ned Levine,author
Cyrus Shahabi,author
Mehdi Sharifzadeh,author
Sangho Kim 0001,author
Dimitris Papadias,author
Xiaosu Xie,author
Ashok Samal,author
Tyler Hall,author
Mohamed F. Mokbel,author
Yinghui Yang,author
Claudio Conversano,author
Wen-Chi Hou,author
Judith Masthoff,author
Yves Robert,author
Xiaogang Wang,author
John N. Carter,author
Frederick W. B. Li,author
Patricia Melin,author
Chunsheng Xin,author
Paul G. Ranky,author
Vijayalakshmi Atluri,author
Christof Ebert,author
Junqiang Lan,author
Yu-Ping Chen,author
Jean Martinet,author
Anthony P. Russo,author
Sudeep Sarkar,author
Manabu Nakano,author
Lauren R. Kennell,author
Gary Hanson,author
Mark L. Taper,author
John C. Young,author
Mikhail Nikulin,author
Henrik Olsson,author
Thomas Augustin,author
Shuuji Kajita,author
Max Zimmermann,author
Massimiliano Ciaramita,author
Stefan Schaal,author
Claude Sammut,author
Xinhua Zhang,author
Yee Whye Teh,author
Gerald DeJong,author
Lesley Quach,author
Thomas Rist,author
Wil M. P. van der Aalst,author
Mingsheng Hong,author
David Buttler,author
Alan F. Blackwell,author
Peter Baumann,author
Nikos Mamoulis,author
Ryan Johnson 0001,author
Vassilis Plachouras,author
Samuel Madden,author
Jeong-Hyon Hwang,author
Maximilian J. Werner,author
Bart E. Oldeman,author
Gustavo Glusman,author
Mark Knackstedt,author
Tony F. Chan,author
Steve Sawyer,author
Artemios G. Voyiatzis,author
Panos Toulis,author
Fabrizio Silvestri,author
Kotagiri Ramamohanarao,author
Goetz Graefe,author
Jonnro Erasmus,author
R. C. Sekar,author
John C. Mitchell,author
Sherif Khattab,author
Stefano Ceri,author
Max Henrion,author
Richard T. Snodgrass,author
Esther M. Gelle,author
Dina Goren-Bar,author
Terry A. Halpin,author
R. Manjunath,author
Kathy Arsenault,author
J. Wenny Rahayu,author
Guisseppi A. Forgionne,author
Arthur Tatnall,author
Mong-Li Lee,author
John Krogstie,author
Li Zhang 0008,author
Lori Korff,author
Arnaud Giacometti,author
Malcolm Keech,author
Hans-Arno Jacobsen,author
Giuseppe Pozzi,author
Keng Siau,author
Paolo Carrara,author
Haim Kilov,author
Norio Higuchi,author
John Mylopoulos,author
Norbert Sauer,author
Massimiliano Schembri,author
Ski Ilnicki,author
Shaogang Gong,author
Chungath Srinivasan,author
Hans-Christian Hege,author
Anna K. Jerebko,author
Ralph J. Faudree,author
Andrew C. Gallagher,author
Peter Hegarty,author
Nils Leopold,author
Tony F. Chan,author
Leo Dorst,author
Victor L. Selivanov,author
Shoko Dauwels,author
Hazeline U. Asuncion,author
Xavier Franch,author
Kleanthi Georgala,author
Jakub Szymanik,author
Ramasamy Uthurusamy,author
Yang Cong,author
Dietmar Pfahl,author
Stathis Mavrovouniotis,author
Jacek Kitowski,author
Xuan Hung Le,author
Yoon-Hyung Roh,author
Moe Thandar Wynn,author
Renate Merker,author
Joseph Yarmus,author
Lior Rokach,author
Jan Camenisch,author
Milan Petkovic,author
Henk M. Blanken,author
Tarek F. Abdelzaher,author
Tomasz Mirowski,author
Jack J. Dongarra,author
Suzan Verberne,author
Felicita Di Giandomenico,author
Henrique Madeira,author
Jean Ponce,author
Yifan Gong,author
Michael J. O'Grady,author
Daniela Scherer dos Santos,author
Bin Hu 0001,author
Yiyu Yao,author
Gang Qu,author
Paul Bermudez,author
Anthony Brockwell,author
Marc Reichenbach,author
Floriana Grasso,author
Katja De Vries,author
Michihiro Kuramochi,author
Sebastian Kaune,author
Sven Overhage,author
Vassiliki Rentoumi,author
Philippe Blache,author
Amit Agrawal,author
Peter Kritzer,author
Laura Pappacena,author
Tru H. Cao,author
Richard J. Hartley,author
Oliver Botti,author
Abhik Roychoudhury,author
Conor McBride,author
Klaus Didrich,author
Harrie C. M. de Swart,author
Marcelo Cohen,author
Mark Salmon,author
Metodi Hadji-Janev,author
Stuart MacDonald,author
Guido Marco Bertoni,author
A. Perera,author
Claude Panaccio,author
Dariusz Lukasiewicz,author
Jill Adler,author
Frank Wobbe,author
Yacine Amirat,author
Karsten Diethers,author
S. Avasilcai,author
Shilun Ge,author
Xiaoyu Wan,author
Younes Mechqrane,author
Elizabeth Chang,author
Fang Zhou,author
Pierre Guilleminot,author
Philip Hawkes,author
Bernd Malle,author
Bruno Dumas,author
Nick Degens,author
Lee Fueng Yap,author
Marco A. Boschetti,author
Domenico Salvagnin,author
Manolis Manatakis,author
Bruno Pouliquen,author
Vanni Zavarella,author
Theresa Beaubouef,author
Roger Smith,author
Andrzej Szalas,author
Mei-Chen Lo,author
Newton C. A. da Costa,author
Irem Otay,author
Tsvi Kuflik,author
Yin Lam,author
Nick Koudas,author
Dan Lin 0001,author
Rani Siromoney,author
Helge Kahler,author
Richard Kassissieh,author
Uta Hinrichs,author
Ian Horrocks,author
David Navarre,author
Andy W. H. Khong,author
Tomasz Szmuc,author
Wojciech E. Kozlowski,author
Teresa Wu,author
Michal Zawadzki,author
Claudius Gros,author
Alessandro Morari,author
Prakash K. Ray,author
Joachim Weickert,author
Cheng Wang 0011,author
Eric Draken,author
Ahmad Taher Azar,author
Xijin Tang,author
Oscar Castillo,author
Jehad Al-Omari,author
Mahmoud Efatmaneshnik,author
Kanchana Chokethaworn,author
Anita Alicante,author
Syahid Anuar,author
Jong Sou Park,author
David P. Crabb,author
Anna Tonazzini,author
Ahmad Taher Azar,author
Atta Badii,author
Stanley S. Ipson,author
Tomas Potuzak,author
David C. Wilson,author
C. H. Li,author
N. Naresh,author
V. V. S. Sarma,author
Aldona Drabik,author
Keiji Imado,author
Duncan C. McFarlane,author
Wojtek J. Krzanowski,author
Tonghui Wang,author
Yoshikazu Fukuyama,author
Sridha Sridharan,author
Janusz Wojtusiak,author
Naglaa Kamel Bahgaat,author
Kazunori Iwata,author
Shin Kato,author
Theodor Borangiu,author
Kurt Driessens,author
Guangle Han,author
Nathan D. Nichols,author
Soheil Nazarian,author
Madhu Chetty,author
Abid Yahya,author
Roengchai Tansuchat,author
Preeti Rao,author
Alessandro Catania A.,author
S. T. Boris Choy,author
Dimitar Filev,author
Chang-Shing Lee,author
Kaveh Khalili Damghani,author
Chung-Ming Chen,author
Martha Pulido,author
Hung T. Nguyen 0002,author
Jagatheesan Kaliannan,author
Mir Saman Pishvaee,author
Brandon Froberg,author
Robinson E. Pino,author
Sushil Jajodia,author
David Evans,author
Cory E. Merkel,author
LiWu Chang,author
Yves Lechevallier,author
Isabella Sulis,author
Antonio Balzanella,author
Pablo Zentilli,author
Michael Hammond,author
Bill Davey,author
Andrea Gaggioli,author
Alessandra Gorini,author
Tomayess Issa,author
